name,label
ඞමුහම්මද්,0
ඞඉමුහම්මද්,0
සිල්වා,1
ඩිල්වා,0
පුෂ්ප,1
්‍යපුෂ්ප,0
මවළුෂ්ප,0
හද්දාගොඩ,1
තද්දාගොෙොඩ,0
ඞහද්දාගොඩ,0
සුනිලක,1
සුනිමල්,0
ඞඈඉඝසුනිලක,0
අමිර්තලිංගම්,1
අම්ර්තලිංගම්,0
චන්ද්‍රසිරි,1
චන්දසිට්,0
ඞචන්දසිරි,0
පාතිමා,1
ආාචමා,0
බුසාබදුගේ,1
බුසාබදුගේ,0
බුසාබදුගේ,0
නන්දනී,1
කඞඉනන්දතනීි,0
නනැනී,0
කුමාරි,1
කුමාර,0
කූගන්,1
කූන්,0
නිසාර්,1
නිසර,0
ඞනිසාර්,0
ශ්‍යාමලී,1
ඬශ්‍යාමලමී,0
ේඞශ්‍යාමමී,0
උම්මුන්,1
සෆ්රානියා,1
සල්රානියා,0
හේවාරාඉංදූව,1
හේවාරාරූව,0
හේවාරාඉංදුව,0
අජිත්,1
අපිත්,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
අධීෂ,1
අධ්ෂ,0
අධිම,0
ලුකස්,1
ලූස්,0
ඞලුකස්,0
බාලසූරිය,1
අජිත්,1
අපත්,0
ේඅජිත්,0
ප්‍රියදර්ශනී,1
රැටියලගේ,1
රැටියලගේ,0
ඞථැටියලගේ,0
කුලප්පු,1
කලපු,0
අසංග,1
මහින්ද,1
මහිතද,0
ආනන්ද,1
සුසිත,1
සුසී,0
සුසත,0
මධුෂානි,1
ඞසහමධුෂානි,0
මුදියාන්සේලාගේ,1
මුදියාන්සේලාගේ,0
මුදියාන්සේලාගේ,0
විජේසූරිය,1
ඞඉවිපේසූර්ය,0
විපේසූරිරථ,0
ආරච්චි,1
අරආරච්ච්,0
හෙට්ටිගේ,1
හෙට්ටිගේ,0
හෙට්ටිගේ,0
පතිරන්නැහැලාගේ,1
පතිරන්නැහැලාගේ,0
පතිරන්නැහැලාගේ,0
රට්ටන්බිලි,1
ඇරට්ටන්බිලි,0
හදුන්නෙත්තිගේ,1
හදුන්නෙත්තිගේ,0
හදුන්නෙත්තිගේ,0
බාස්කරන්,1
ඇබාස්කරන්,0
ඞබාස්කරන්,0
චතුරංගනි,1
ඞචතුරංගනි,0
සිරිසේන,1
සිරිසේන,0
ඞසිරිසේන,0
මිරහවත්තේ,1
ම්රනවත්තේ,0
මිරහවත්තේ,0
චමින්ද,1
චම්න්ල,0
ලියනගේ,1
ලියනගේ,0
ලියනගේ,0
ජයසිංහගේ,1
ජයසිංහගේ,0
ජයසිංහගේ,0
යෝගරාසා,1
යෝගරාසා,0
යෝගරාසා,0
සිරිමාවතී,1
සිරමාවනතී,0
දසනායක,1
දයාවතී,1
දියාචභ්,0
ගෙදර,1
ගෙර,0
මොරගලගේ,1
මොරගලගේ,0
මොරගලගේ,0
සිංහාසනගේ,1
සිංහාසනගේ,0
සිංහාසනගේ,0
නිමාල්,1
මනෝජ්,1
මනෝජ්,0
මනෝරි,0
මැටරඹ,1
ඈමැටරඹ,0
මැට්,0
සඳරුවන්,1
අමරෝසිගේ,1
අමරෝසිගේ,0
අමරෝසිගේ,0
අසීස්,1
අයිස්,0
ඕඤඝඅසිස්,0
කුමාර,1
ංබුමාර,0
වනිගා,1
චනිගා,0
චනිගා,0
සජීවනී,1
අයින්ස්ටයින්,1
දේවතා,1
දේවතා,0
ඛඞසදේවනතා,0
මකලන්ද,1
මොහම්මඩ්,1
මොහනම්මඩ්,0
මොහම්මඩ්,0
මුහම්මදු,1
ශමුහම්මටු,0
මාලිනීදේවි,1
මාලිනීදේවි,0
මාලිනීදේවි,0
ආරච්චිගේ,1
ආරච්චිගේ,0
ආරච්චිගේ,0
කුමාර,1
මොහමඩ්,1
ඞමොහමඩ්,0
ේශමොහමඩ්,0
පියදාස,1
පියළාස,0
කුමාර,1
බුමාර,0
සඳමාලි,1
ඞසඳමාලි,0
ලක්මාල්,1
මධුශානි,1
මධූශානි,0
අබේවර්ධන,1
අබේවර්ධන,0
අබේවර්ධන,0
ඉමිහාමිලාගේ,1
මම්භාම්ලාගේ,0
ඉමිගාමිලාගේට,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
තිලෝෂණ,1
නිලෝෂණ,0
ඞතිලෝෂණ,0
වලිවිටිගේ,1
ඞඈවචලිවිටිගේ,0
ඞවචලිවිටිගේ,0
රණවීර,1
නෙයිනා,1
ඞනෙයිනා,0
ඞනෙයිනා,0
පන්නිල,1
වසන්තිකා,1
වසන්නිකා,0
වචවසන්තිකා,0
ජයනි,1
එයනි,0
ගෙදර,1
කහපල,1
කළඞතපල,0
කහළඵල,0
තාජුතා,1
ඞඇඉතාජුතා,0
පෙරේරා,1
ඈපෙරේරා,0
පෙරේර,0
රුෂාන්,1
රුහන්,0
පුන්චි,1
පුන්වීි,0
ඉරේෂා,1
ඞඝඉරේෂා,0
ඉරේෂා,0
දෙයාලගේ,1
ඉමදෙයාලගේ,0
දෙයාලගේ,0
ඉලංගරත්නම්,1
බේරුගොඩ,1
බේරුගොඩ,0
බේරුගොඩ,0
මනෝජ්,1
ඞමනෝජ්,0
ඞමනෝර්,0
මෙලීෂා,1
ඞමෙලීෂා,0
ඞමෙලීමෂා,0
නිශාරි,1
නිශාර,0
කවිසික්,1
කවීසික්ං,0
මැස්ටියගේ,1
මැස්ටියගේ,0
මැස්ටියගේ,0
ආරච්චිගේ,1
ආරච්චිගේ,0
ආරච්චිගේ,0
බණ්ඩාර,1
ඞබණ්ඩාර,0
බොතේජු,1
බොතේජු,0
ඞඛඞබොතේජු,0
කිත්තංගොඩ,1
කිත්තංගොඩ,0
කිත්තංගොඩ,0
සුදේනි,1
සුදේනි,0
සුදේනිී,0
සුබසිංහ,1
ඉන්ද්‍රා,1
නන්දා,0
ඉන්දා,0
කසුන්,1
සේනානායක,1
සේනානායක,0
සේනානායක,0
විමලින්,1
වචිමලින්,0
ප්‍රදීප්,1
පදුර,0
පුදීර,0
කොන්වීර,1
කොන්වීර,0
කොන්වීර,0
අනුර,1
චන්ද්‍රිකා,1
චන්දිකා,0
චන්දිකා,0
වර්ණසූරිය,1
වර්ණසූරය,0
අරුල්රාසා,1
අරැල්රාසා,0
ඞඅරුල්රාසා,0
මහාමනි,1
ඞහමහාමනි,0
වසුන්දරා,1
චසුන්දථා,0
ඞවසුන්දරා,0
ඥානවතී,1
රාජපක්‍ෂ,1
රාජපක්කත,0
ඈඋරාජපක්සක,0
සසිකලා,1
ඞඈසසිකලා,0
කංකානම්,1
හොරදුගොඩ,1
හොරදුගොඩ,0
හොරදුගොඩං,0
බෝඹුවල,1
ඞබෝමුවල,0
ඞබෝඹුවල,0
මොහොමඩ්,1
මොහොමඩ්,0
මොහොමඩ්,0
වර්ණකුලසූරිය,1
වර්ණකුලසූර්ය,0
රත්නායක,1
ඈරරත්නායක,0
පටබැඳීගේ,1
පටබැඳීගේ,0
පටබැඳීගේ,0
දන්දෙණි,1
දන්දෙනිටං,0
දන්දෙණනි,0
කුසුමාවතී,1
කුසුමාචනී,0
ඛඇඡකුසුමාවතී,0
දිසානායක,1
ගයාන්,1
කුමාර,1
ප්‍රේමරත්න,1
ප්‍රේමරත්න,0
ප්‍රේමරත්න,0
බාලසූරියගේ,1
බාලසූරයගේ,0
බාලසූරියගේ,0
පාරාඩි,1
රන්කොත්,1
රන්කොත්,0
ශරන්කොත්,0
ලෝරන්ස්,1
ලෝරන්ස්,0
ඞශලෝරන්ස්,0
දුල්හානි,1
ඞදුල්නානි,0
මොහොමඩ්,1
මොහොමඩ්,0
මොහොමඩ්,0
චන්ද්‍රතිලක,1
ඞඇචන්දතිලක,0
විජේකෝන්,1
වචිපේකෝන්,0
විජේකෝන්ං,0
කළාණි,1
බළාණි,0
ඞකළාණි,0
කයෝනා,1
ඛයෝනා,0
කයෝනා,0
රාල්ලෑ,1
රාළ්ලහෑ,0
ඞරාල්ලා,0
කාලිඩ්,1
කාලිඩි,0
බොතේජු,1
බොතේජු,0
බොතේජු,0
සුභාෂ්,1
ඉවන,1
ඉන,0
අරාවේ,1
උඅරාවේ,0
ඞඉඅරාවේ,0
ජයසුන්දර,1
රංජන,1
විජේසිංහ,1
විජේසිංහ,0
ඞඈවිපේසිංහ,0
අසේල,1
ඝඅසේල,0
අසේල,0
කුමාර,1
දෙවටේ,1
දෙවටේ,0
ඞදෙවටේ,0
ප්‍රියන්ති,1
ගෙදර,1
මදෙර,0
කුමාරි,1
කුමාර,0
බෝවත්ත,1
බෝචත්තන,0
බෝචත්ත,0
නාලින්ද,1
නාලින්ථද,0
ඞනාලින්ද,0
මොහමඩ්,1
මොහමඩ්,0
මොහමඩ්,0
රෝෂනි,1
රෝෂනී,0
රෝෂනි,0
රිනාස්,1
එිනාස්,0
රණසිං,1
ඬරණසිංං,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
ගෙදර,1
මනන්නලාගේ,1
මනන්නලාගේ,0
මනන්නලාගේ,0
කාංකානම්ගේ,1
කාංකානම්ගේ,0
කාංකානම්ගේ,0
ගෙදර,1
මුදලිගේ,1
මුදලිගේ,0
මුදලිගේ,0
උපසේන,1
උපසේන,0
උපසේන,0
වඩුගේ,1
චඩුගේ,0
වඩුගේ,0
පුෂ්පකුමාර,1
ගෙදර,1
ගෙදර,1
ගෙරර,0
යාකුබ්,1
යසාකුට්,0
යාතුඛ්,0
බණ්ඩාර,1
ජීවනි,1
පීව්නි,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
තනුජා,1
ඞතනුපා,0
අමාලි,1
අමාලිං,0
ප්‍රියංගනී,1
ජ්‍රිගංගනී,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
බංඩාර,1
බාඩාර,0
ඞඇඅබංඩාර,0
දිනේෂ්,1
දිනේෂ්,0
ඉදිනේෂේ,0
තිලින,1
වලින,0
සෝමාවතී,1
සෝමාවනී,0
සෝමාවතී,0
නෞෂාඩ්,1
ඞඇනෞෂාඩ්ි,0
නෞෂාඩ්,0
කරුණාසිංහ,1
කරැණාසිංහ,0
මිනිං,1
මිතිං,0
විදානලාගේ,1
විදානලාගේ,0
විදානලාගේ,0
හේරත්,1
හේරත්,0
හේරත්,0
නිෂාද්,1
ංනිෂාද,0
රවීන්තිරන්,1
රවචීන්තිරන්,0
රචීන්තිරන්,0
දේවගේ,1
දේවගේ,0
දේවගේ,0
මුත්තලි,1
ඞේසඈමුතන්තලිි,0
කුසුමාවතී,1
රාසික්ගේ,1
රාසික්ග්,0
රාසික්ශේ,0
සම්පායෝ,1
සම්පායෝ,0
සම්පායෝ,0
සකුන්තලා,1
